,year,Month,day,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,DayOfYear,dayofweek,DayofWeek,floor_area,floor_height,number_of_stories,building_rotation,aspect_ratio,overall_wwr,hours_of_operation_start_time,hours_of_operation_duration,lpd,epd,people_average,heating_source,target_standard,building_type,B0_Elec,B0_Gas,B1_Elec,B1_Gas,B2_Elec,B2_Gas,B_All_Elec
6358,2000,9,22,23,0,18.3,15.0,81.0,9/22/2017 22:00,265,Friday,5,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,65.28570833333333,0.015040930044444444,123.50356944444444,0.136271015,58.82527777777778,0.05441390307777778,247.61455555555557
6359,2000,9,22,24,0,18.3,15.0,81.0,9/22/2017 23:00,265,Friday,5,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,65.28570833333333,0.015040930044444444,123.50356944444444,0.136271015,58.82527777777778,0.05441390307777778,247.61455555555557
6360,2000,9,23,1,0,18.3,16.1,87.0,9/23/2017 0:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,45.72975,0.0070420429122222215,44.07349027777778,0.018867275742222224,31.285283333333332,0.005428491052222222,121.0885236111111
6361,2000,9,23,2,0,18.0,16.0,88.0,9/23/2017 1:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,44.42698611111111,0.006810290394444444,37.76201944444445,0.0007505689166666667,21.661898611111113,0.006016313255555556,103.85090416666667
6362,2000,9,23,3,0,18.3,16.1,87.0,9/23/2017 2:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,43.12976111111111,0.030766620055555558,39.28629166666666,0.0014986593944444444,28.70738888888889,0.0022293325599999996,111.12344166666665
6363,2000,9,23,4,0,17.8,16.7,93.0,9/23/2017 3:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,40.61713611111111,9.998534277777779e-05,33.15947361111111,0.020222161038888888,20.538125,0.002988505877222222,94.31473472222223
6364,2000,9,23,5,0,16.7,16.7,100.0,9/23/2017 4:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,37.264383333333335,0.07466511350555556,31.796469444444444,0.07454939931666667,23.596143055555554,0.06886381785555555,92.65699583333334
6365,2000,9,23,6,0,16.7,16.7,100.0,9/23/2017 5:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,84.48213888888888,0.08673297365555556,46.22528888888889,0.12331691628333333,39.775352777777776,0.09282188195,170.48278055555556
6366,2000,9,23,7,0,17.2,17.2,100.0,9/23/2017 6:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,73.961625,0.10394239082222223,52.16207638888889,0.12804929867777776,52.40304305555556,0.09370220164444444,178.52674444444443
6367,2000,9,23,8,0,17.8,17.8,100.0,9/23/2017 7:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,68.75443055555556,0.11285246866666666,72.65056944444444,0.14898038327777777,56.6926,0.09043980362777777,198.0976
6368,2000,9,23,9,0,18.3,18.3,100.0,9/23/2017 8:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,70.36572222222222,0.14054482933333334,75.38179166666667,0.15032982927777777,60.256375,0.09404896509999999,206.00388888888887
6369,2000,9,23,10,0,18.9,17.8,93.0,9/23/2017 9:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,75.86759722222222,0.1355144987777778,81.13543055555556,0.1490724125,57.972097222222224,0.09398466785555554,214.97512500000002
6370,2000,9,23,11,0,19.4,18.3,93.0,9/23/2017 10:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,77.84197222222222,0.12218770066666668,84.33740277777778,0.14954487972222222,60.447402777777775,0.09446756537222223,222.62677777777776
6371,2000,9,23,12,0,20.6,18.9,90.0,9/23/2017 11:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,74.3615,0.11511936355555556,83.13144444444444,0.14768557666666668,56.07235555555555,0.0933110821888889,213.5653
6372,2000,9,23,13,0,21.1,19.4,90.0,9/23/2017 12:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,69.566,0.11341696985,77.11681944444445,0.14244555027777778,48.30844444444445,0.09199370424999999,194.9912638888889
6373,2000,9,23,14,0,21.1,20.0,93.0,9/23/2017 13:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,59.34866666666667,0.11108971573333333,60.45008333333333,0.13972244255555555,42.808726388888886,0.09137526503333333,162.60747638888887
6374,2000,9,23,15,0,21.7,21.1,96.0,9/23/2017 14:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,67.97352777777778,0.09655240636666665,74.76870833333334,0.11840113888888888,52.212384722222225,0.08206660398333333,194.95462083333334
6375,2000,9,23,16,0,22.2,20.6,91.0,9/23/2017 15:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,69.97372222222222,0.09476144282777778,76.97947222222223,0.11853956183333332,55.93081388888889,0.08091914364444444,202.88400833333333
6376,2000,9,23,17,0,22.8,21.1,90.0,9/23/2017 16:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,61.995805555555556,0.08464030875555555,72.91701388888889,0.11123463569444444,52.92341527777778,0.06786468947777778,187.83623472222223
6377,2000,9,23,18,0,22.2,21.1,93.0,9/23/2017 17:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,58.45448611111111,0.08076346640555555,60.16243055555555,0.09116513322222222,47.37699861111111,0.06602028548888889,165.99391527777777
6378,2000,9,23,19,0,21.7,21.1,96.0,9/23/2017 18:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,60.905347222222225,0.05540710310555556,66.30773611111111,0.05749673037777778,44.544695833333336,0.04743979403333333,171.7577791666667
6379,2000,9,23,20,0,21.7,21.1,96.0,9/23/2017 19:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,60.905347222222225,0.0021903191833333334,66.31091666666667,0.024233445666666666,44.34808611111111,0.0040590791655555555,171.56435000000002
6380,2000,9,23,21,0,21.1,21.1,100.0,9/23/2017 20:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,47.97208333333333,0.0007300116166666665,51.942347222222224,0.024233445666666666,37.10075555555556,0.006249298832222223,137.01518611111112
6381,2000,9,23,22,0,21.1,21.1,100.0,9/23/2017 21:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,46.69025,0.0007300116166666665,52.17016666666667,0.02061790565,36.18206111111111,0.006249298832222223,135.04247777777778
6382,2000,9,23,23,0,21.1,20.6,97.0,9/23/2017 22:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,46.380722222222225,0.0,52.42413888888889,0.02061790565,36.2934875,0.0040590791655555555,135.0983486111111
6383,2000,9,23,24,0,20.6,20.6,100.0,9/23/2017 23:00,266,Saturday,6,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,38.80346111111111,0.0007300116166666665,44.13905138888889,0.02061790565,33.64852777777778,0.006249298832222223,116.59104027777778
6384,2000,9,24,1,0,20.6,20.6,100.0,9/24/2017 0:00,267,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,51.119993055555554,0.0026006439338888887,48.70988611111111,0.004783984629444444,30.66322361111111,0.007307158155555555,130.49310277777778
6385,2000,9,24,2,0,20.0,20.0,100.0,9/24/2017 1:00,267,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,49.54490972222222,0.005075726267777777,45.85429444444444,0.015586373312222221,31.519391666666667,0.006949732199999999,126.91859583333333
6386,2000,9,24,3,0,19.0,19.0,100.0,9/24/2017 2:00,267,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,42.37691805555556,0.005659843133888888,41.315356944444446,0.014259594839444447,30.379502777777777,0.0030551341811111106,114.07177777777777
6387,2000,9,24,4,0,19.4,19.4,100.0,9/24/2017 3:00,267,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,43.458330555555555,0.07995374193888889,40.90512361111111,0.11642940095555554,30.011669444444443,0.09772532875555555,114.37512361111109
